name,similarity
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51Mabiy-RRL._US40_.jpg,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/513MYhIFBZL._AC_UL270_SR270,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61WKWy8Po1L._AC_UL160_SR160,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61xLT7uE0-L._AC_UL270_SR270,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41JkSqbNt-L._AC_SR160,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41JkSqbNt-L._AC_SR160,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/614AmaC+M0L._AC_UL160_SR160,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41WItMSEyDL._AC_SR160,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41pfmaTdQUL._AC_SR160,0.328584859
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/subNav-k2.jpg,0.327003486
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61xLT7uE0-L._AC_UL270_SR270,0.318774136
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71C+L4cJr9L._UY625_.jpg,0.308224195
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71C+L4cJr9L._UY625_.jpg,0.295102199
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71C+L4cJr9L._UY625_.jpg,0.295102199
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Qn8gXiPSL._AC_UL160_SR160,0.292582066
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61W8m6yt1pL._AC_UL160_SR160,0.292582066
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/subNav-k2.jpg,0.292480809
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71j-r7-L87L._AC_UL270_SR270,0.277087082
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51l+tF5PqeL._AC_SR160,0.275849017
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71C+L4cJr9L._UY625_.jpg,0.275849017
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51l+tF5PqeL._AC_SR160,0.261693356
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61gMzqQOrGL._AC_UL160_SR160,0.261693356
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bjCtZ9uyL._AC_SR160,0.261693356
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61gMzqQOrGL._AC_UL160_SR160,0.238892257
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/760x1000_luggage_megamenu0323.jpg,0.234181327
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61gMzqQOrGL._AC_UL160_SR160,0.229520256
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bjCtZ9uyL._AC_SR160,0.229520256
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bjCtZ9uyL._AC_SR160,0.229520256
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71j-r7-L87L._AC_UL270_SR270,0.182141032
